2,-5,-28,104,12,-1,-3,-2,0
-5,4,-22,-11,-14,-3,-3,-4,0
-4,14,66,-58,-38,-6,-5,0,0
4,5,-11,54,30,10,5,2,0
-5,-16,-20,8,-10,-2,-1,-2,0
-1,15,37,13,2,-2,-2,1,0
0,3,45,-36,-1,-1,0,0,0
-7,0,-59,38,10,-1,-2,-5,0
2,12,7,-119,-14,-1,0,0,0
-5,2,6,63,9,-1,0,-1,0
1,2,12,7,-1,-1,-2,2,0
-1,-15,4,16,-13,-2,0,-3,0
-2,10,13,-19,6,0,0,-3,0
5,-28,-68,-116,-23,-6,0,1,0
-1,-8,14,76,53,11,5,0,0
-7,-12,13,-9,1,0,-3,1,0
1,2,-27,-79,-15,-6,-4,-2,0
-1,-45,-22,-22,-10,-5,-5,0,0
2,12,6,35,0,0,-2,1,0
2,3,-2,-32,-4,-3,-1,0,0
-1,28,31,-7,5,2,-1,0,0
-10,-1,-8,49,7,1,0,-2,0
12,1,8,-10,-3,0,0,0,0
-18,-10,4,21,3,1,0,-3,0
-4,-27,-20,-51,-9,-6,1,-3,0
5,15,27,42,1,-2,-1,-2,0
1,0,-8,-82,-19,-4,-1,-1,0
-3,9,22,53,18,1,0,-1,0
-2,5,-20,-6,-10,3,1,-1,0
3,10,15,73,40,10,5,3,0
4,-18,-21,-69,-4,-3,-3,0,0
0,0,-2,1,-1,1,0,1,0
-12,-7,-16,6,-23,-3,-2,-2,0
0,23,6,-87,-10,-3,-3,-1,0
5,-8,-31,20,2,-3,1,0,0
5,16,17,13,-3,0,1,1,0
8,-1,22,-4,5,-1,-2,-2,0
-4,-10,-27,-6,-11,-3,0,-2,0
-3,20,-3,-88,-17,-3,-3,1,0
4,-1,13,-3,9,6,2,1,0
-1,-30,-18,-70,-10,-4,-2,-2,0
-23,34,16,127,34,6,0,-7,0
-3,1,-27,-26,-7,-5,2,2,0
9,19,27,6,-3,3,2,0,0
2,-5,-9,-26,-4,2,0,3,0
12,-14,36,76,30,2,1,5,0
5,-4,25,-16,-5,-1,-1,-1,0
-21,5,-75,-59,3,-2,1,-4,0
1,6,36,23,1,-6,-4,-2,0
10,7,12,-89,-15,-6,-2,-1,0
-2,-16,-16,-9,-8,-2,-2,-5,0
0,-16,24,6,-2,-1,-3,0,0
-6,21,8,70,14,4,1,1,0
5,-14,-24,-39,-6,-4,-4,1,0
-1,16,29,-15,3,-1,-2,-1,0
-18,-30,-11,-25,-8,-3,-3,-3,0
-1,-14,3,5,21,7,1,0,0
2,12,-52,-29,-6,-1,-1,-1,0
7,-18,37,58,3,1,1,1,0
4,15,-23,-122,-14,-6,-3,0,0
-3,-10,16,71,22,4,1,1,0
1,18,12,-38,0,2,3,2,0
6,27,-11,3,-2,2,2,1,0
12,2,-15,22,0,-3,-1,4,0
-10,5,19,4,0,-1,-1,-3,0
-16,-35,-35,-52,-18,-1,0,-1,0
-4,10,-4,66,2,-1,-4,-3,0
12,9,20,-3,15,4,2,2,0
8,9,-29,29,-1,-3,-1,-1,0
4,-37,32,-16,-17,-1,-2,1,0
-6,-2,-11,-15,-5,-4,-1,-1,0
0,12,21,5,6,4,2,0,0
-4,-45,19,-58,-16,-5,-5,-3,0
7,-2,-38,-34,6,3,2,1,0
