-4   ,-17  ,0    ,18   ,-54  ,-25  ,-105 ,-75  0
56   ,42   ,20   ,-78  ,-14  ,-22  ,33   ,91   0
56   ,42   ,20   ,-78  ,-14  ,-22  ,33   ,91   0
114  ,94   ,-44  ,66   ,64   ,-25  ,90   ,50   0
-39  ,-44  ,-19  ,-37  ,-25  ,-2   ,-92  ,-38  0
-18  ,-27  ,16   ,-76  ,-17  ,38   ,77   ,-4   0
85   ,61   ,5    ,-78  ,16   ,-9   ,85   ,-27  0
-65  ,-45  ,-6   ,-21  ,-71  ,-71  ,-92  ,-54  0
77   ,93   ,7    ,-47  ,50   ,2    ,5    ,59   0
-101 ,29   ,-30  ,-5   ,42   ,35   ,44   ,27   0
66   ,93   ,8    ,-21  ,20   ,39   ,-18  ,-94  0
66   ,93   ,8    ,-21  ,20   ,39   ,-18  ,-94  0
101  ,51   ,-55  ,-78  ,23   ,-10  ,-66  ,64   0
-53  ,-76  ,11   ,14   ,-53  ,-25  ,71   ,-69  0
127  ,-38  ,62   ,-26  ,-14  ,-29  ,7    ,40   0
34   ,-103 ,-14  ,-7   ,28   ,27   ,-51  ,-37  0
34   ,-103 ,-14  ,-7   ,28   ,27   ,-51  ,-37  0
-78  ,-51  ,23   ,109  ,16   ,41   ,122  ,66   0
-7   ,64   ,-44  ,-83  ,51   ,12   ,-128 ,-35  0
127  ,-10  ,-16  ,-19  ,13   ,23   ,106  ,116  0
-122 ,39   ,76   ,46   ,-34  ,-73  ,-128 ,65   0
-122 ,39   ,76   ,46   ,-34  ,-73  ,-128 ,65   0
80   ,62   ,-3   ,30   ,-7   ,27   ,24   ,-116 0
-33  ,-71  ,-32  ,-25  ,-13  ,24   ,87   ,82   0
25   ,76   ,-20  ,-2   ,-8   ,-19  ,-35  ,-14  0
-113 ,-74  ,30   ,-74  ,-28  ,-13  ,-25  ,-83  0
-113 ,-74  ,30   ,-74  ,-28  ,-13  ,-25  ,-83  0
40   ,-80  ,-41  ,-128 ,16   ,18   ,-127 ,113  0
-42  ,86   ,7    ,127  ,16   ,20   ,102  ,-72  0
-42  ,86   ,7    ,127  ,16   ,20   ,102  ,-72  0
-42  ,86   ,7    ,127  ,16   ,20   ,102  ,-72  0
-112 ,-37  ,7    ,-1   ,-1   ,-16  ,-49  ,88   0
-59  ,-50  ,12   ,85   ,-13  ,4    ,-19  ,-58  0
92   ,-18  ,-14  ,25   ,-51  ,-20  ,14   ,-29  0
-2   ,-57  ,-19  ,-110 ,-12  ,-2   ,6    ,19   0
119  ,90   ,7    ,-26  ,-1   ,9    ,-17  ,13   0
38   ,-51  ,-24  ,-7   ,39   ,22   ,-72  ,-14  0
54   ,74   ,9    ,-80  ,-21  ,-18  ,17   ,55   0
-51  ,15   ,51   ,-49  ,-12  ,37   ,-29  ,-68  0
100  ,25   ,-42  ,-72  ,12   ,-25  ,57   ,69   0
50   ,-17  ,-15  ,-33  ,-21  ,-21  ,28   ,39   0
50   ,-17  ,-15  ,-33  ,-21  ,-21  ,28   ,39   0
-56  ,88   ,51   ,-27  ,11   ,35   ,108  ,15   0
63   ,45   ,-48  ,-44  ,33   ,-10  ,-62  ,41   0
34   ,-53  ,42   ,-85  ,-9   ,-19  ,-118 ,-101 0
-34  ,81   ,-21  ,51   ,-8   ,-7   ,11   ,-13  0
-34  ,81   ,-21  ,51   ,-8   ,-7   ,11   ,-13  0
0    ,-51  ,-10  ,-77  ,-4   ,-21  ,14   ,20   0
-28  ,123  ,-8   ,58   ,27   ,48   ,62   ,-58  0
-120 ,-51  ,27   ,12   ,28   ,27   ,127  ,57   0
43   ,82   ,-41  ,76   ,-22  ,-34  ,-18  ,-6   0
43   ,82   ,-41  ,76   ,-22  ,-34  ,-18  ,-6   0
20   ,-85  ,10   ,-24  ,-11  ,-9   ,-105 ,-105 0
42   ,77   ,-51  ,36   ,-3   ,-32  ,-57  ,85   0
98   ,-78  ,15   ,-36  ,-85  ,-76  ,-7   ,-123 0
-32  ,-69  ,-40  ,83   ,32   ,9    ,22   ,-21  0
-32  ,-69  ,-40  ,83   ,32   ,9    ,22   ,-21  0
52   ,99   ,-51  ,-85  ,1    ,28   ,-43  ,-58  0
93   ,17   ,6    ,119  ,21   ,11   ,109  ,45   0
96   ,-5   ,17   ,-49  ,-14  ,32   ,-20  ,-31  0
125  ,-14  ,-22  ,-114 ,21   ,-20  ,48   ,32   0
125  ,-14  ,-22  ,-114 ,21   ,-20  ,48   ,32   0
-10  ,-119 ,-56  ,84   ,-31  ,21   ,14   ,-128 0
62   ,-91  ,18   ,107  ,24   ,-87  ,-70  ,92   0
-62  ,110  ,-34  ,110  ,-12  ,-12  ,-90  ,-97  0
13   ,67   ,48   ,-93  ,-24  ,10   ,15   ,-18  0
13   ,67   ,48   ,-93  ,-24  ,10   ,15   ,-18  0
65   ,98   ,4    ,62   ,43   ,46   ,72   ,-32  0
-34  ,-85  ,15   ,-60  ,-21  ,-6   ,-25  ,51   0
-85  ,-25  ,7    ,30   ,17   ,23   ,31   ,47   0
-74  ,-40  ,24   ,-28  ,-12  ,-3   ,-28  ,-33  0
-74  ,-40  ,24   ,-28  ,-12  ,-3   ,-28  ,-33  0
-56  ,17   ,-1   ,26   ,22   ,0    ,-8   ,59   0
-74  ,-29  ,-1   ,-27  ,-24  ,-3   ,-8   ,-43  0
-26  ,9    ,-4   ,4    ,6    ,-33  ,-38  ,0    0
-28  ,-19  ,11   ,-30  ,-6   ,-29  ,-107 ,22   0
-28  ,-19  ,11   ,-30  ,-6   ,-29  ,-107 ,22   0
-23  ,-36  ,-3   ,-13  ,14   ,-34  ,84   ,47   0
-42  ,8    ,36   ,-19  ,-8   ,4    ,-15  ,-2   0
-20  ,-15  ,-9   ,31   ,0    ,-13  ,-85  ,-65  0
-9   ,-21  ,-6   ,-10  ,-6   ,18   ,127  ,-86  0
-9   ,-21  ,-6   ,-10  ,-6   ,18   ,127  ,-86  0
6    ,-13  ,114  ,63   ,14   ,-32  ,-128 ,51   0
-6   ,19   ,-94  ,-25  ,-21  ,-55  ,-67  ,36   0
-56  ,-51  ,20   ,-23  ,9    ,45   ,127  ,-38  0
24   ,24   ,-23  ,-20  ,-20  ,-86  ,46   ,115  0
24   ,24   ,-23  ,-20  ,-20  ,-86  ,46   ,115  0
-21  ,-30  ,-26  ,-12  ,10   ,113  ,-69  ,-50  0
-1   ,46   ,122  ,21   ,-7   ,-68  ,-4   ,-25  0
32   ,66   ,-61  ,-9   ,-5   ,-113 ,-128 ,127  0
-91  ,-84  ,29   ,-14  ,-1   ,78   ,50   ,-73  0
-91  ,-84  ,29   ,-14  ,-1   ,78   ,50   ,-73  0
-3   ,-24  ,21   ,-1   ,-8   ,15   ,72   ,71   0
2    ,-32  ,-97  ,-32  ,-2   ,58   ,14   ,-109 0
-25  ,32   ,65   ,41   ,9    ,29   ,-61  ,56   0
13   ,27   ,108  ,40   ,-4   ,-76  ,10   ,34   0
13   ,27   ,108  ,40   ,-4   ,-76  ,10   ,34   0
-26  ,39   ,-46  ,-9   ,2    ,-53  ,-55  ,77   0
-31  ,-28  ,-81  ,-10  ,-7   ,0    ,22   ,41   0
24   ,24   ,104  ,9    ,7    ,-2   ,45   ,-31  0
11   ,-14  ,-67  ,-42  ,1    ,25   ,-53  ,95   0
11   ,-14  ,-67  ,-42  ,1    ,25   ,-53  ,95   0
-29  ,-9   ,7    ,16   ,3    ,-38  ,-18  ,-35  0
15   ,20   ,82   ,11   ,3    ,11   ,17   ,-3   0
-11  ,-21  ,-104 ,-13  ,3    ,22   ,39   ,-34  0
24   ,56   ,67   ,19   ,8    ,29   ,-23  ,-1   0
24   ,56   ,67   ,19   ,8    ,29   ,-23  ,-1   0
-13  ,-29  ,-86  ,-3   ,-2   ,-3   ,19   ,35   0
-18  ,-18  ,63   ,-12  ,-7   ,4    ,29   ,-53  0
8    ,14   ,63   ,38   ,8    ,35   ,12   ,21   0
2    ,-24  ,-70  ,-37  ,-5   ,-24  ,-61  ,-63  0
2    ,-24  ,-70  ,-37  ,-5   ,-24  ,-61  ,-63  0
-24  ,14   ,-64  ,-29  ,-6   ,22   ,60   ,91   0
18   ,29   ,71   ,20   ,7    ,15   ,-24  ,-43  0
3    ,-19  ,-1   ,-10  ,-5   ,34   ,56   ,-22  0
11   ,7    ,91   ,5    ,8    ,13   ,-24  ,-26  0
11   ,7    ,91   ,5    ,8    ,13   ,-24  ,-26  0
-31  ,-40  ,-34  ,-26  ,-7   ,-39  ,-43  ,-94  0
5    ,2    ,100  ,34   ,-1   ,-6   ,10   ,12   0
-1   ,-19  ,8    ,-9   ,-1   ,1    ,19   ,34   0
-8   ,3    ,-53  ,7    ,2    ,-2   ,-17  ,-21  0
-8   ,3    ,-53  ,7    ,2    ,-2   ,-17  ,-21  0
10   ,-23  ,52   ,14   ,7    ,-9   ,-3   ,16   0
4    ,-6   ,50   ,2    ,2    ,16   ,10   ,-22  0
-5   ,7    ,-23  ,-2   ,-4   ,-15  ,5    ,-34  0
-18  ,-32  ,-66  ,-38  ,-7   ,13   ,-3   ,27   0
-18  ,-32  ,-66  ,-38  ,-7   ,13   ,-3   ,27   0
-6   ,22   ,16   ,-22  ,-14  ,-17  ,-22  ,-20  0
4    ,40   ,-31  ,-11  ,0    ,6    ,17   ,5    0
7    ,25   ,62   ,13   ,9    ,3    ,4    ,4    0
5    ,47   ,49   ,41   ,4    ,8    ,6    ,26   0
5    ,47   ,49   ,41   ,4    ,8    ,6    ,26   0
-9   ,-18  ,-42  ,-12  ,-6   ,-11  ,-5   ,-3   0
-20  ,31   ,119  ,2    ,-5   ,-5   ,-32  ,-52  0
30   ,12   ,44   ,7    ,7    ,5    ,35   ,49   0
-9   ,-13  ,65   ,-37  ,-7   ,5    ,-6   ,-4   0
-9   ,-13  ,65   ,-37  ,-7   ,5    ,-6   ,-4   0
5    ,15   ,127  ,12   ,0    ,-18  ,-8   ,-34  0
-1   ,-30  ,-128 ,-42  ,-1   ,1    ,6    ,11   0
-8   ,-29  ,5    ,23   ,-2   ,-5   ,-1   ,15   0
4    ,26   ,49   ,23   ,3    ,1    ,1    ,45   0
4    ,26   ,49   ,23   ,3    ,1    ,1    ,45   0
6    ,-9   ,-10  ,14   ,-3   ,-8   ,-1   ,-14  0
12   ,-3   ,35   ,-7   ,3    ,5    ,-2   ,-11  0
-9   ,4    ,-18  ,-19  ,0    ,2    ,-1   ,-20  0
-5   ,-6   ,14   ,18   ,3    ,-1   ,3    ,0    0
-5   ,-6   ,14   ,18   ,3    ,-1   ,3    ,0    0
7    ,-3   ,-52  ,-31  ,-4   ,-5   ,-10  ,0    0
5    ,-6   ,59   ,44   ,0    ,1    ,12   ,8    0
-25  ,-55  ,35   ,-39  ,-11  ,-6   ,-5   ,-11  0
13   ,32   ,17   ,18   ,5    ,4    ,-1   ,-8   0
13   ,32   ,17   ,18   ,5    ,4    ,-1   ,-8   0
2    ,17   ,124  ,44   ,6    ,1    ,-9   ,-31  0
