86   ,-66  ,17   ,78   ,6    ,-11  ,-120 ,72   0
-84  ,-6   ,-59  ,61   ,23   ,3    ,32   ,14   0
-84  ,-6   ,-59  ,61   ,23   ,3    ,32   ,14   0
0    ,49   ,-1   ,77   ,-4   ,10   ,-7   ,-31  0
20   ,76   ,14   ,-48  ,13   ,0    ,-19  ,-20  0
35   ,-52  ,-35  ,104  ,13   ,7    ,21   ,13   0
-34  ,-1   ,29   ,41   ,-8   ,-23  ,-72  ,-51  0
-34  ,-1   ,29   ,41   ,-8   ,-23  ,-72  ,-51  0
-33  ,-88  ,11   ,-47  ,-8   ,-9   ,14   ,48   0
-35  ,-1   ,-9   ,-39  ,1    ,12   ,-37  ,-24  0
-56  ,-10  ,0    ,-47  ,-9   ,-12  ,15   ,-3   0
14   ,-35  ,24   ,54   ,-10  ,-18  ,-61  ,-29  0
14   ,-35  ,24   ,54   ,-10  ,-18  ,-61  ,-29  0
-27  ,-30  ,-2   ,-12  ,1    ,-9   ,-44  ,-32  0
38   ,-18  ,-19  ,14   ,3    ,-30  ,51   ,24   0
-33  ,-23  ,32   ,-10  ,9    ,76   ,42   ,57   0
1    ,-4   ,46   ,21   ,-10  ,-54  ,-38  ,-58  0
1    ,-4   ,46   ,21   ,-10  ,-54  ,-38  ,-58  0
16   ,-28  ,-83  ,-31  ,6    ,72   ,41   ,-48  0
11   ,-3   ,20   ,-23  ,5    ,54   ,18   ,34   0
-48  ,-22  ,11   ,-30  ,-4   ,3    ,22   ,-28  0
20   ,16   ,34   ,23   ,-2   ,9    ,-34  ,-19  0
20   ,16   ,34   ,23   ,-2   ,9    ,-34  ,-19  0
18   ,-12  ,13   ,-18  ,-4   ,-16  ,-15  ,14   0
22   ,-42  ,9    ,7    ,-3   ,-42  ,-50  ,-12  0
-27  ,9    ,83   ,32   ,-2   ,-99  ,-59  ,17   0
-15  ,-5   ,-21  ,27   ,-5   ,-25  ,-6   ,-18  0
-15  ,-5   ,-21  ,27   ,-5   ,-25  ,-6   ,-18  0
19   ,-43  ,58   ,-65  ,-1   ,64   ,29   ,-17  0
9    ,-39  ,-112 ,-41  ,0    ,1    ,-21  ,8    0
-33  ,60   ,2    ,-6   ,-6   ,-95  ,112  ,68   0
26   ,-15  ,-15  ,32   ,14   ,79   ,-105 ,-57  0
26   ,-15  ,-15  ,32   ,14   ,79   ,-105 ,-57  0
-22  ,-12  ,-18  ,2    ,-4   ,-2   ,75   ,-20  0
-18  ,36   ,103  ,-11  ,-10  ,-21  ,-50  ,38   0
15   ,4    ,-3   ,-2   ,-1   ,12   ,-52  ,-32  0
-7   ,-8   ,-52  ,6    ,-4   ,-56  ,11   ,-16  0
-7   ,-8   ,-52  ,6    ,-4   ,-56  ,11   ,-16  0
7    ,15   ,-11  ,31   ,6    ,14   ,25   ,30   0
26   ,27   ,76   ,37   ,8    ,4    ,-27  ,-13  0
-38  ,-63  ,-58  ,-36  ,-11  ,-35  ,-29  ,-17  0
0    ,-21  ,-41  ,-78  ,-15  ,-19  ,-16  ,44   0
0    ,-21  ,-41  ,-78  ,-15  ,-19  ,-16  ,44   0
-9   ,0    ,69   ,5    ,0    ,-9   ,-24  ,-53  0
-5   ,-2   ,8    ,15   ,-1   ,-33  ,25   ,33   0
-19  ,-4   ,31   ,-20  ,-1   ,25   ,-15  ,-22  0
25   ,21   ,-8   ,43   ,7    ,36   ,33   ,-80  0
25   ,21   ,-8   ,43   ,7    ,36   ,33   ,-80  0
-3   ,-21  ,-67  ,-31  ,-6   ,-43  ,-38  ,56   0
5    ,-14  ,-112 ,-22  ,0    ,4    ,11   ,-15  0
-6   ,35   ,28   ,22   ,5    ,48   ,6    ,-39  0
9    ,0    ,127  ,2    ,-3   ,1    ,13   ,10   0
9    ,0    ,127  ,2    ,-3   ,1    ,13   ,10   0
-6   ,20   ,71   ,28   ,-2   ,-34  ,-15  ,27   0
18   ,-5   ,-68  ,6    ,6    ,3    ,8    ,0    0
-12  ,-40  ,-20  ,-25  ,-5   ,15   ,-7   ,-17  0
13   ,46   ,76   ,7    ,-2   ,-16  ,23   ,25   0
13   ,46   ,76   ,7    ,-2   ,-16  ,23   ,25   0
3    ,6    ,81   ,30   ,3    ,-2   ,-20  ,13   0
-31  ,-69  ,-118 ,-38  ,-9   ,19   ,6    ,-10  0
10   ,18   ,45   ,-10  ,0    ,-1   ,-4   ,-10  0
-7   ,-7   ,62   ,7    ,-1   ,-1   ,0    ,14   0
-7   ,-7   ,62   ,7    ,-1   ,-1   ,0    ,14   0
10   ,25   ,-12  ,4    ,4    ,1    ,-7   ,-12  0
10   ,28   ,39   ,10   ,1    ,11   ,9    ,-6   0
0    ,-17  ,-68  ,-4   ,3    ,-4   ,-3   ,8    0
-5   ,16   ,91   ,22   ,-6   ,-8   ,10   ,12   0
-5   ,16   ,91   ,22   ,-6   ,-8   ,10   ,12   0
-7   ,-13  ,-115 ,-14  ,-6   ,-1   ,-10  ,6    0
3    ,4    ,69   ,-10  ,-2   ,-6   ,-6   ,-28  0
6    ,14   ,36   ,17   ,5    ,4    ,-3   ,-5   0
3    ,-30  ,-128 ,-24  ,-1   ,6    ,10   ,26   0
3    ,-30  ,-128 ,-24  ,-1   ,6    ,10   ,26   0
-16  ,-5   ,25   ,-5   ,-7   ,-9   ,-9   ,-67  0
2    ,9    ,30   ,14   ,2    ,2    ,-4   ,-16  0
-3   ,-2   ,-84  ,-15  ,-4   ,1    ,1    ,18   0
5    ,8    ,33   ,11   ,0    ,0    ,1    ,-7   0
5    ,8    ,33   ,11   ,0    ,0    ,1    ,-7   0
-7   ,7    ,-27  ,-13  ,-4   ,-7   ,0    ,34   0
1    ,-14  ,9    ,-1   ,-1   ,-4   ,-2   ,-26  0
-8   ,0    ,-10  ,2    ,-1   ,2    ,-20  ,-5   0
-1   ,0    ,1    ,-18  ,-3   ,-5   ,20   ,-1   0
-1   ,0    ,1    ,-18  ,-3   ,-5   ,20   ,-1   0
1    ,-10  ,16   ,16   ,0    ,-4   ,2    ,33   0
1    ,17   ,47   ,-8   ,2    ,6    ,2    ,14   0
2    ,-16  ,40   ,9    ,-1   ,-3   ,-5   ,-5   0
-9   ,-5   ,-84  ,-22  ,-4   ,9    ,0    ,9    0
-9   ,-5   ,-84  ,-22  ,-4   ,9    ,0    ,9    0
4    ,10   ,15   ,7    ,-2   ,-6   ,-4   ,-14  0
-3   ,-28  ,-89  ,1    ,0    ,1    ,2    ,39   0
-6   ,-13  ,95   ,-1   ,-2   ,-8   ,-3   ,-53  0
4    ,10   ,-18  ,-5   ,-3   ,-7   ,-1   ,39   0
4    ,10   ,-18  ,-5   ,-3   ,-7   ,-1   ,39   0
0    ,-5   ,5    ,-7   ,0    ,1    ,1    ,-34  0
6    ,17   ,-17  ,13   ,3    ,-3   ,-7   ,-14  0
4    ,-3   ,-9   ,2    ,-2   ,-1   ,2    ,-6   0
-5   ,-11  ,1    ,0    ,-1   ,2    ,0    ,7    0
-5   ,-11  ,1    ,0    ,-1   ,2    ,0    ,7    0
0    ,5    ,-3   ,-6   ,-1   ,-1   ,-8   ,-6   0
-2   ,6    ,43   ,5    ,-1   ,0    ,0    ,21   0
1    ,3    ,-26  ,-11  ,-2   ,-1   ,9    ,9    0
-1   ,-11  ,-3   ,7    ,-2   ,-4   ,-31  ,-7   0
-1   ,-11  ,-3   ,7    ,-2   ,-4   ,-31  ,-7   0
-1   ,6    ,-6   ,-5   ,3    ,-3   ,26   ,4    0
6    ,14   ,1    ,3    ,0    ,7    ,5    ,10   0
6    ,-10  ,16   ,13   ,3    ,5    ,7    ,9    0
-6   ,1    ,-111 ,-29  ,-6   ,-5   ,0    ,17   0
-6   ,1    ,-111 ,-29  ,-6   ,-5   ,0    ,17   0
-6   ,-2   ,102  ,7    ,0    ,-4   ,-22  ,-43  0
-4   ,-1   ,4    ,-6   ,-2   ,-2   ,0    ,24   0
7    ,14   ,3    ,6    ,3    ,2    ,6    ,0    0
8    ,10   ,49   ,19   ,2    ,-2   ,0    ,21   0
8    ,10   ,49   ,19   ,2    ,-2   ,0    ,21   0
-14  ,-27  ,-74  ,-22  ,-4   ,-3   ,2    ,73   0
13   ,3    ,22   ,7    ,-2   ,-2   ,-1   ,-41  0
0    ,-7   ,-13  ,1    ,0    ,-2   ,-9   ,-12  0
-3   ,1    ,19   ,-1   ,-2   ,-3   ,6    ,-22  0
-3   ,1    ,19   ,-1   ,-2   ,-3   ,6    ,-22  0
3    ,-4   ,-6   ,-3   ,-1   ,-1   ,-4   ,30   0
-4   ,-14  ,-16  ,0    ,-2   ,-3   ,-1   ,4    0
-2   ,0    ,-1   ,-16  ,-7   ,-6   ,-2   ,16   0
-4   ,-4   ,28   ,13   ,1    ,0    ,5    ,-19  0
-4   ,-4   ,28   ,13   ,1    ,0    ,5    ,-19  0
10   ,12   ,15   ,-9   ,-2   ,0    ,-1   ,-11  0
-7   ,-13  ,-7   ,2    ,0    ,-6   ,-6   ,9    0
0    ,-8   ,-3   ,4    ,-2   ,3    ,0    ,-10  0
-4   ,-11  ,-33  ,-24  ,-4   ,-1   ,3    ,-15  0
-4   ,-11  ,-33  ,-24  ,-4   ,-1   ,3    ,-15  0
0    ,16   ,100  ,-4   ,-5   ,-1   ,-7   ,-11  0
-1   ,-8   ,-37  ,12   ,-1   ,-4   ,-4   ,3    0
-11  ,-9   ,-31  ,-50  ,-12  ,-3   ,1    ,5    0
5    ,9    ,18   ,27   ,16   ,0    ,1    ,-2   0
5    ,9    ,18   ,27   ,16   ,0    ,1    ,-2   0
0    ,-11  ,-48  ,-35  ,-4   ,-1   ,-4   ,-5   0
1    ,15   ,50   ,22   ,-2   ,2    ,1    ,1    0
-3   ,-11  ,-19  ,37   ,-1   ,-3   ,0    ,0    0
-5   ,-17  ,-22  ,-39  ,-9   ,-1   ,-2   ,-6   0
-5   ,-17  ,-22  ,-39  ,-9   ,-1   ,-2   ,-6   0
2    ,5    ,-4   ,22   ,1    ,3    ,-1   ,-13  0
-2   ,4    ,11   ,-18  ,6    ,2    ,3    ,2    0
-3   ,-3   ,-18  ,5    ,-2   ,-3   ,-3   ,-2   0
7    ,3    ,38   ,14   ,1    ,-1   ,-1   ,2    0
7    ,3    ,38   ,14   ,1    ,-1   ,-1   ,2    0
-7   ,-11  ,-35  ,-7   ,1    ,-1   ,-2   ,-16  0
3    ,-1   ,7    ,-5   ,-1   ,1    ,2    ,25   0
-4   ,4    ,16   ,8    ,3    ,-1   ,-4   ,-36  0
-1   ,-8   ,11   ,3    ,-5   ,-3   ,-3   ,-14  0
-1   ,-8   ,11   ,3    ,-5   ,-3   ,-3   ,-14  0
-1   ,-8   ,11   ,3    ,-5   ,-3   ,-3   ,-14  0
1    ,0    ,-21  ,-18  ,-1   ,0    ,0    ,-1   0
0    ,4    ,12   ,-3   ,2    ,2    ,1    ,1    0
-4   ,-6   ,-14  ,36   ,11   ,2    ,-2   ,12   0
-3   ,-8   ,-8   ,-30  ,-4   ,-2   ,3    ,5    0
-3   ,-8   ,-8   ,-30  ,-4   ,-2   ,3    ,5    0
-1   ,-8   ,-19  ,56   ,2    ,-2   ,-2   ,-3   0
-1   ,1    ,0    ,-3   ,-1   ,-2   ,-1   ,-6   0
0    ,4    ,-6   ,-23  ,-5   ,-2   ,0    ,8    0
2    ,6    ,28   ,13   ,-3   ,1    ,0    ,-6   0
2    ,6    ,28   ,13   ,-3   ,1    ,0    ,-6   0
-5   ,2    ,-15  ,-19  ,-3   ,-3   ,-2   ,5    0
5    ,12   ,18   ,3    ,-1   ,-2   ,1    ,4    0
-3   ,-7   ,3    ,-9   ,2    ,2    ,-8   ,-4   0
-6   ,-4   ,-20  ,-4   ,-1   ,-1   ,2    ,-7   0
-6   ,-4   ,-20  ,-4   ,-1   ,-1   ,2    ,-7   0
4    ,-4   ,-16  ,-4   ,-1   ,3    ,2    ,-3   0
-3   ,1    ,3    ,1    ,-1   ,-1   ,-2   ,0    0
2    ,10   ,10   ,-4   ,-2   ,-1   ,-1   ,1    0
1    ,-1   ,5    ,3    ,1    ,-2   ,-4   ,-4   0
1    ,-1   ,5    ,3    ,1    ,-2   ,-4   ,-4   0
-1   ,-4   ,6    ,8    ,0    ,1    ,-1   ,5    0
-3   ,-8   ,-3   ,-10  ,-3   ,-1   ,0    ,-11  0
-2   ,3    ,-2   ,-2   ,-2   ,-3   ,0    ,7    0
-2   ,1    ,-3   ,-4   ,-4   ,-1   ,-2   ,-5   0
-2   ,1    ,-3   ,-4   ,-4   ,-1   ,-2   ,-5   0
-1   ,-10  ,-32  ,3    ,0    ,-3   ,-1   ,-4   0
-2   ,-4   ,42   ,-5   ,-2   ,-2   ,-2   ,2    0
0    ,-8   ,-44  ,-13  ,-4   ,-2   ,0    ,2    0
-5   ,0    ,13   ,0    ,1    ,0    ,0    ,-1   0
-5   ,0    ,13   ,0    ,1    ,0    ,0    ,-1   0
-1   ,-3   ,11   ,12   ,1    ,0    ,0    ,0    0
-3   ,-2   ,-27  ,-17  ,-5   ,-4   ,-6   ,-4   0
0    ,2    ,7    ,3    ,-1   ,-1   ,-2   ,2    0
-1   ,-6   ,-3   ,0    ,0    ,1    ,4    ,-4   0
-1   ,-6   ,-3   ,0    ,0    ,1    ,4    ,-4   0
5    ,16   ,9    ,-1   ,0    ,0    ,0    ,2    0
-6   ,-14  ,-39  ,-3   ,-1   ,-1   ,-2   ,-6   0
1    ,-1   ,-1   ,-6   ,0    ,-1   ,3    ,2    0
-6   ,2    ,12   ,5    ,-4   ,-6   ,-8   ,5    0
-6   ,2    ,12   ,5    ,-4   ,-6   ,-8   ,5    0
-2   ,-2   ,15   ,-7   ,-3   ,-2   ,-1   ,-1   0
1    ,-4   ,11   ,3    ,0    ,-2   ,0    ,0    0
2    ,2    ,-8   ,-5   ,0    ,1    ,0    ,2    0
0    ,-7   ,-6   ,7    ,2    ,3    ,0    ,0    0
0    ,-7   ,-6   ,7    ,2    ,3    ,0    ,0    0
1    ,1    ,11   ,-6   ,-2   ,-1   ,-1   ,-1   0
-4   ,-10  ,-20  ,-6   ,-4   ,-2   ,-2   ,-2   0
-3   ,-8   ,11   ,1    ,-3   ,-1   ,2    ,0    0
4    ,9    ,-1   ,3    ,1    ,0    ,0    ,-2   0
4    ,9    ,-1   ,3    ,1    ,0    ,0    ,-2   0
-1   ,-8   ,25   ,2    ,0    ,-1   ,-1   ,-1   0
-5   ,-2   ,-37  ,-7   ,-3   ,-1   ,-3   ,-5   0
-2   ,5    ,16   ,3    ,0    ,0    ,-1   ,-1   0
2    ,9    ,4    ,1    ,0    ,1    ,1    ,3    0
2    ,9    ,4    ,1    ,0    ,1    ,1    ,3    0
1    ,-1   ,-12  ,0    ,2    ,0    ,2    ,1    0
-2   ,-1   ,15   ,-2   ,-2   ,-2   ,1    ,-2   0
0    ,0    ,-1   ,0    ,-1   ,-3   ,-3   ,-1   0
0    ,-1   ,-6   ,-1   ,-1   ,-3   ,2    ,-1   0
0    ,-1   ,-6   ,-1   ,-1   ,-3   ,2    ,-1   0
-1   ,1    ,4    ,1    ,0    ,1    ,-1   ,1    0
3    ,0    ,6    ,-3   ,-2   ,1    ,0    ,0    0
-3   ,-5   ,-18  ,-8   ,-1   ,-2   ,-3   ,-2   0
-1   ,3    ,7    ,3    ,-2   ,-2   ,-3   ,-1   0
-1   ,3    ,7    ,3    ,-2   ,-2   ,-3   ,-1   0
-3   ,-12  ,15   ,-2   ,0    ,-1   ,-2   ,-2   0
1    ,6    ,-6   ,5    ,0    ,-2   ,0    ,0    0
-3   ,6    ,5    ,-2   ,-2   ,0    ,-2   ,-2   0
-2   ,-9   ,-18  ,-4   ,-1   ,0    ,0    ,3    0
-2   ,-9   ,-18  ,-4   ,-1   ,0    ,0    ,3    0
-2   ,0    ,-4   ,4    ,-3   ,-4   ,-5   ,-5   0
1    ,2    ,13   ,-2   ,0    ,0    ,0    ,-1   0
1    ,-8   ,7    ,1    ,0    ,-1   ,0    ,0    0
-3   ,-13  ,-7   ,-1   ,0    ,-1   ,-2   ,-3   0
-3   ,-13  ,-7   ,-1   ,0    ,-1   ,-2   ,-3   0
-5   ,-1   ,-9   ,-4   ,-2   ,1    ,0    ,-1   0
1    ,3    ,22   ,9    ,-1   ,-1   ,0    ,1    0
2    ,5    ,0    ,-2   ,0    ,0    ,0    ,0    0
-5   ,-15  ,-35  ,-4   ,-4   ,-3   ,-5   ,-4   0
-5   ,-15  ,-35  ,-4   ,-4   ,-3   ,-5   ,-4   0
0    ,0    ,-19  ,-6   ,-1   ,0    ,-2   ,-2   0
-3   ,-4   ,-5   ,-2   ,-1   ,-1   ,0    ,1    0
0    ,-2   ,28   ,2    ,-1   ,0    ,1    ,-1   0
3    ,3    ,-1   ,1    ,-1   ,1    ,1    ,2    0
3    ,3    ,-1   ,1    ,-1   ,1    ,1    ,2    0
-3   ,-4   ,-9   ,-1   ,-1   ,-1   ,-2   ,-2   0
0    ,-3   ,-16  ,-1   ,0    ,2    ,0    ,1    0
2    ,4    ,-15  ,-13  ,-3   ,-1   ,1    ,1    0
-1   ,8    ,43   ,9    ,2    ,0    ,-2   ,-1   0
-1   ,8    ,43   ,9    ,2    ,0    ,-2   ,-1   0
3    ,-2   ,-9   ,-4   ,-3   ,-2   ,-1   ,-1   0
0    ,2    ,10   ,6    ,2    ,1    ,-1   ,0    0
-2   ,-8   ,-9   ,0    ,-2   ,-1   ,-1   ,0    0
1    ,-4   ,-2   ,-3   ,-3   ,-1   ,-2   ,0    0
1    ,-4   ,-2   ,-3   ,-3   ,-1   ,-2   ,0    0
1    ,-1   ,-10  ,-7   ,-2   ,-1   ,-2   ,-1   0
-2   ,0    ,7    ,-1   ,-2   ,0    ,-2   ,0    0
1    ,-4   ,-5   ,-1   ,0    ,1    ,0    ,-2   0
-4   ,-13  ,1    ,-2   ,-2   ,-2   ,-2   ,-2   0
-4   ,-13  ,1    ,-2   ,-2   ,-2   ,-2   ,-2   0
-2   ,2    ,9    ,0    ,2    ,-1   ,0    ,-1   0
1    ,0    ,-5   ,1    ,0    ,-2   ,1    ,-2   0
-3   ,-6   ,-2   ,0    ,-1   ,-1   ,-1   ,-2   0
-1   ,1    ,7    ,1    ,-2   ,0    ,0    ,-2   0
-1   ,1    ,7    ,1    ,-2   ,0    ,0    ,-2   0
-1   ,-1   ,0    ,-7   ,-2   ,-2   ,0    ,-1   0
-1   ,-4   ,-1   ,-3   ,-1   ,-1   ,0    ,-1   0
-1   ,2    ,1    ,1    ,-1   ,-3   ,0    ,1    0
-1   ,-5   ,-8   ,-8   ,1    ,1    ,1    ,-2   0
-1   ,-5   ,-8   ,-8   ,1    ,1    ,1    ,-2   0
-3   ,-3   ,5    ,2    ,-3   ,-1   ,0    ,-1   0
0    ,-2   ,-7   ,0    ,-2   ,-1   ,-2   ,-2   0
-1   ,0    ,-5   ,0    ,-1   ,-1   ,-1   ,-1   0
0    ,-6   ,-11  ,-2   ,-1   ,-1   ,-2   ,0    0
0    ,-6   ,-11  ,-2   ,-1   ,-1   ,-2   ,0    0
-4   ,-5   ,-3   ,-3   ,2    ,0    ,0    ,0    0
-2   ,-4   ,1    ,-5   ,-3   ,-1   ,-1   ,-1   0
0    ,2    ,6    ,7    ,2    ,-2   ,-2   ,0    0
1    ,7    ,9    ,1    ,0    ,-1   ,0    ,-1   0
1    ,7    ,9    ,1    ,0    ,-1   ,0    ,-1   0
-2   ,-10  ,-25  ,-4   ,-2   ,-2   ,-3   ,-2   0
-3   ,1    ,17   ,4    ,-3   ,-2   ,-2   ,-2   0
-1   ,-4   ,-14  ,-4   ,-1   ,-1   ,0    ,2    0
-1   ,7    ,12   ,-2   ,0    ,-2   ,0    ,-1   0
-1   ,7    ,12   ,-2   ,0    ,-2   ,0    ,-1   0
-1   ,-6   ,-15  ,0    ,-2   ,-2   ,-2   ,0    0
-1   ,-3   ,-2   ,-4   ,-1   ,-2   ,-2   ,-1   0
-2   ,-2   ,5    ,-1   ,-1   ,-1   ,-1   ,-1   0
-1   ,0    ,-3   ,1    ,0    ,-1   ,-1   ,-4   0
-1   ,0    ,-3   ,1    ,0    ,-1   ,-1   ,-4   0
2    ,2    ,13   ,0    ,1    ,0    ,-1   ,0    0
-1   ,-2   ,-8   ,-2   ,-1   ,-1   ,0    ,-3   0
0    ,0    ,7    ,-1   ,-3   ,-2   ,-3   ,-1   0
-9   ,-3   ,-3   ,-2   ,-2   ,-3   ,-1   ,1    0
-9   ,-3   ,-3   ,-2   ,-2   ,-3   ,-1   ,1    0
0    ,0    ,10   ,6    ,-2   ,-1   ,0    ,0    0
1    ,0    ,4    ,-2   ,0    ,-1   ,0    ,-2   0
1    ,-2   ,2    ,-3   ,1    ,-1   ,1    ,-2   0
1    ,2    ,-7   ,0    ,-2   ,-1   ,-1   ,0    0
1    ,2    ,-7   ,0    ,-2   ,-1   ,-1   ,0    0
-2   ,-6   ,-18  ,-9   ,-4   ,-2   ,-2   ,-1   0
-2   ,-2   ,13   ,4    ,1    ,0    ,-2   ,-1   0
-2   ,6    ,-15  ,-2   ,-2   ,-3   ,0    ,1    0
-2   ,-5   ,28   ,-2   ,-3   ,1    ,-1   ,-3   0
-2   ,-5   ,28   ,-2   ,-3   ,1    ,-1   ,-3   0
-2   ,1    ,-22  ,-2   ,-1   ,-1   ,-1   ,-1   0
0    ,-3   ,-3   ,-1   ,-1   ,-2   ,-2   ,0    0
-3   ,-5   ,-1   ,0    ,-2   ,0    ,0    ,-3   0
2    ,3    ,-5   ,-1   ,0    ,-1   ,-2   ,-1   0
2    ,3    ,-5   ,-1   ,0    ,-1   ,-2   ,-1   0
2    ,7    ,18   ,7    ,-1   ,0    ,2    ,-2   0
-3   ,-11  ,-26  ,-3   ,-2   ,-1   ,-1   ,0    0
-8   ,-16  ,-14  ,-8   ,-5   ,-4   ,-4   ,-4   0
-1   ,4    ,6    ,0    ,2    ,-1   ,-1   ,0    0
-1   ,4    ,6    ,0    ,2    ,-1   ,-1   ,0    0
-2   ,0    ,2    ,-2   ,-3   ,-2   ,-4   ,-3   0
2    ,9    ,19   ,-2   ,1    ,1    ,0    ,0    0
1    ,-3   ,7    ,3    ,1    ,-1   ,-1   ,-2   0
-2   ,-1   ,-17  ,-4   ,-1   ,-1   ,-3   ,-1   0
-2   ,-1   ,-17  ,-4   ,-1   ,-1   ,-3   ,-1   0
0    ,3    ,5    ,7    ,1    ,-1   ,0    ,0    0
-1   ,-4   ,8    ,-2   ,-3   ,-1   ,-1   ,0    0
-1   ,-4   ,8    ,-2   ,-3   ,-1   ,-1   ,0    0
-2   ,-3   ,-19  ,-4   ,-1   ,0    ,-2   ,0    0
-2   ,-1   ,-8   ,-2   ,-2   ,-1   ,-1   ,-2   0
1    ,1    ,13   ,-1   ,0    ,0    ,0    ,-1   0
-2   ,-2   ,4    ,2    ,-1   ,-1   ,-2   ,-2   0
-2   ,-2   ,4    ,2    ,-1   ,-1   ,-2   ,-2   0
0    ,4    ,4    ,-6   ,-1   ,-2   ,0    ,-1   0
1    ,-2   ,3    ,2    ,0    ,0    ,-2   ,-1   0
-2   ,-4   ,-5   ,-1   ,-1   ,-1   ,-2   ,-1   0
-1   ,-6   ,-14  ,-2   ,0    ,0    ,-2   ,-1   0
-1   ,-6   ,-14  ,-2   ,0    ,0    ,-2   ,-1   0
-2   ,1    ,29   ,-4   ,-1   ,-1   ,-3   ,-1   0
-2   ,-5   ,-27  ,1    ,-3   ,-4   ,-2   ,-2   0
-3   ,9    ,8    ,-2   ,0    ,-1   ,-1   ,-2   0
1    ,2    ,-5   ,0    ,1    ,0    ,1    ,1    0
1    ,2    ,-5   ,0    ,1    ,0    ,1    ,1    0
0    ,3    ,-2   ,3    ,1    ,4    ,-1   ,0    0
-4   ,-8   ,-4   ,-7   ,-4   ,-4   ,-1   ,-1   0
-2   ,-5   ,7    ,2    ,0    ,1    ,0    ,-3   0
1    ,5    ,-8   ,1    ,1    ,-1   ,-1   ,1    0
1    ,5    ,-8   ,1    ,1    ,-1   ,-1   ,1    0
-2   ,0    ,-2   ,-4   ,-3   ,-4   ,0    ,-2   0
2    ,4    ,3    ,0    ,-1   ,0    ,-3   ,0    0
-1   ,-3   ,8    ,-1   ,0    ,1    ,1    ,-1   0
