-1   ,-10  ,33   ,4    ,-2   ,-12  ,-9   ,2    0
-2   ,-12  ,27   ,4    ,-4   ,-11  ,-7   ,4    0
1    ,6    ,15   ,2    ,0    ,-10  ,-5   ,6    0
2    ,0    ,-1   ,0    ,1    ,-7   ,-2   ,4    0
2    ,0    ,-1   ,0    ,1    ,-7   ,-2   ,4    0
-2   ,-10  ,-5   ,-1   ,-1   ,-2   ,0    ,3    0
-1   ,-4   ,-3   ,-4   ,-2   ,-2   ,-2   ,-2   0
0    ,15   ,33   ,3    ,1    ,3    ,4    ,2    0
4    ,8    ,69   ,14   ,5    ,1    ,-3   ,5    0
-3   ,-22  ,-49  ,-25  ,-5   ,-2   ,7    ,20   0
-6   ,-24  ,-87  ,-8   ,-4   ,-6   ,-20  ,-30  0
-6   ,-24  ,-87  ,-8   ,-4   ,-6   ,-20  ,-30  0
-13  ,-6   ,-53  ,-21  ,-8   ,-6   ,19   ,-4   0
-4   ,12   ,46   ,11   ,-1   ,11   ,-13  ,1    0
5    ,15   ,28   ,-1   ,4    ,3    ,5    ,30   0
6    ,-5   ,33   ,3    ,1    ,4    ,8    ,-7   0
6    ,-5   ,33   ,3    ,1    ,4    ,8    ,-7   0
4    ,6    ,-7   ,7    ,1    ,-8   ,-6   ,-9   0
-1   ,3    ,-37  ,-10  ,-2   ,-7   ,-2   ,0    0
-2   ,-11  ,2    ,7    ,-4   ,-6   ,-11  ,-5   0
-6   ,-4   ,0    ,-4   ,-3   ,-2   ,-13  ,6    0
-6   ,-4   ,0    ,-4   ,-3   ,-2   ,-13  ,6    0
-1   ,-4   ,3    ,1    ,2    ,-2   ,13   ,-4   0
-3   ,-8   ,-10  ,-4   ,-4   ,0    ,8    ,0    0
-2   ,2    ,2    ,4    ,2    ,3    ,-3   ,-14  0
-2   ,8    ,13   ,0    ,-1   ,-1   ,0    ,0    0
-2   ,8    ,13   ,0    ,-1   ,-1   ,0    ,0    0
1    ,10   ,18   ,3    ,-3   ,-8   ,-18  ,3    0
5    ,9    ,-9   ,-2   ,0    ,4    ,0    ,6    0
5    ,9    ,-9   ,-2   ,0    ,4    ,0    ,6    0
-6   ,-36  ,-24  ,-6   ,-3   ,7    ,3    ,-2   0
-4   ,-12  ,-10  ,-5   ,-3   ,1    ,3    ,-3   0
-4   ,-12  ,-10  ,-5   ,-3   ,1    ,3    ,-3   0
5    ,19   ,17   ,0    ,1    ,-2   ,2    ,-1   0
0    ,-7   ,-17  ,5    ,1    ,-3   ,-1   ,2    0
-3   ,-7   ,21   ,-7   ,-2   ,-6   ,-7   ,6    0
8    ,5    ,20   ,7    ,-1   ,-6   ,-3   ,3    0
-20  ,-30  ,-83  ,-26  ,-5   ,6    ,-1   ,-22  0
5    ,15   ,53   ,5    ,0    ,-1   ,-1   ,-19  0
1    ,6    ,-17  ,7    ,1    ,0    ,-1   ,-9   0
0    ,-1   ,27   ,3    ,-2   ,0    ,-3   ,-12  0
0    ,-1   ,27   ,3    ,-2   ,0    ,-3   ,-12  0
7    ,30   ,17   ,10   ,2    ,-2   ,2    ,20   0
-4   ,2    ,-15  ,-4   ,1    ,-4   ,0    ,4    0
-2   ,-7   ,-10  ,-7   ,-3   ,-2   ,-2   ,-5   0
-2   ,-6   ,-6   ,-2   ,-2   ,0    ,1    ,13   0
-2   ,-6   ,-6   ,-2   ,-2   ,0    ,1    ,13   0
-1   ,1    ,-3   ,1    ,-2   ,-6   ,-5   ,-2   0
-2   ,2    ,-20  ,-5   ,-1   ,6    ,1    ,0    0
2    ,4    ,16   ,1    ,-2   ,-3   ,-1   ,1    0
-2   ,-3   ,-13  ,-2   ,-1   ,2    ,-1   ,-2   0
-2   ,-3   ,-13  ,-2   ,-1   ,2    ,-1   ,-2   0
-2   ,-7   ,8    ,-2   ,-2   ,0    ,2    ,-3   0
0    ,2    ,-1   ,-3   ,-2   ,-3   ,-4   ,-6   0
-2   ,-2   ,5    ,1    ,-2   ,-3   ,-1   ,5    0
-2   ,-10  ,-5   ,0    ,-1   ,0    ,0    ,-4   0
-2   ,-10  ,-5   ,0    ,-1   ,0    ,0    ,-4   0
0    ,5    ,5    ,3    ,1    ,1    ,0    ,-4   0
-1   ,-2   ,-11  ,-1   ,-1   ,-4   ,-2   ,8    0
-1   ,-5   ,0    ,0    ,-1   ,4    ,-2   ,-6   0
-4   ,-5   ,-6   ,-4   ,-3   ,-1   ,-5   ,-3   0
-4   ,-5   ,-6   ,-4   ,-3   ,-1   ,-5   ,-3   0
-4   ,-5   ,-6   ,-4   ,-3   ,-1   ,-5   ,-3   0
2    ,1    ,13   ,3    ,-1   ,-5   ,4    ,2    0
-1   ,0    ,-2   ,-3   ,-4   ,-2   ,-3   ,-2   0
1    ,-2   ,1    ,-14  ,-5   ,-2   ,0    ,-2   0
-2   ,-4   ,-3   ,-5   ,2    ,0    ,-3   ,-4   0
-2   ,-4   ,-3   ,-5   ,2    ,0    ,-3   ,-4   0
1    ,3    ,0    ,0    ,0    ,-1   ,-3   ,1    0
0    ,0    ,-4   ,3    ,-1   ,-2   ,0    ,1    0
-4   ,-5   ,0    ,3    ,-2   ,-1   ,-4   ,-3   0
1    ,0    ,2    ,-3   ,-2   ,-5   ,-1   ,3    0
1    ,0    ,2    ,-3   ,-2   ,-5   ,-1   ,3    0
-2   ,0    ,8    ,2    ,-1   ,-3   ,-2   ,-2   0
-5   ,-15  ,-20  ,-3   ,0    ,1    ,12   ,-1   0
3    ,-9   ,-6   ,9    ,3    ,-5   ,-7   ,20   0
-9   ,-5   ,-10  ,-14  ,-6   ,0    ,14   ,-24  0
-9   ,-5   ,-10  ,-14  ,-6   ,0    ,14   ,-24  0
3    ,11   ,45   ,4    ,1    ,-9   ,-46  ,12   0
5    ,2    ,10   ,-1   ,-2   ,14   ,29   ,6    0
-10  ,-5   ,35   ,11   ,-1   ,13   ,4    ,-21  0
-2   ,4    ,30   ,-4   ,-3   ,-4   ,-6   ,-6   0
-2   ,4    ,30   ,-4   ,-3   ,-4   ,-6   ,-6   0
3    ,6    ,2    ,-5   ,-3   ,-7   ,3    ,21   0
-5   ,4    ,87   ,-10  ,-1   ,-12  ,-22  ,-44  0
4    ,4    ,-44  ,15   ,6    ,3    ,1    ,-17  0
-2   ,1    ,-74  ,-10  ,-5   ,-8   ,0    ,66   0
-2   ,1    ,-74  ,-10  ,-5   ,-8   ,0    ,66   0
-10  ,-20  ,-31  ,6    ,-5   ,20   ,0    ,-23  0
2    ,-14  ,-7   ,-15  ,-1   ,-8   ,1    ,18   0
-3   ,-2   ,2    ,-4   ,0    ,0    ,9    ,24   0
1    ,-2   ,14   ,11   ,2    ,-1   ,-10  ,-30  0
1    ,-2   ,14   ,11   ,2    ,-1   ,-10  ,-30  0
3    ,5    ,-24  ,-7   ,-2   ,-5   ,12   ,-3   0
-1   ,-2   ,-11  ,4    ,-2   ,-5   ,-6   ,7    0
-7   ,0    ,15   ,-1   ,-5   ,-9   ,-29  ,10   0
2    ,5    ,5    ,-1   ,1    ,1    ,28   ,2    0
2    ,5    ,5    ,-1   ,1    ,1    ,28   ,2    0
-1   ,-7   ,28   ,3    ,3    ,-5   ,-5   ,1    0
-5   ,-3   ,-47  ,-2   ,0    ,-1   ,-5   ,-7   0
-3   ,-1   ,14   ,-15  ,-4   ,-1   ,9    ,-7   0
2    ,2    ,-13  ,6    ,1    ,1    ,-13  ,1    0
2    ,2    ,-13  ,6    ,1    ,1    ,-13  ,1    0
-3   ,-15  ,43   ,-5   ,-3   ,2    ,14   ,2    0
0    ,30   ,63   ,16   ,1    ,-10  ,-15  ,-33  0
-1   ,-14  ,-85  ,-5   ,-1   ,-6   ,1    ,2    0
-5   ,-10  ,41   ,1    ,-1   ,5    ,-2   ,-41  0
-5   ,-10  ,41   ,1    ,-1   ,5    ,-2   ,-41  0
3    ,9    ,-26  ,0    ,-1   ,-6   ,11   ,54   0
-3   ,-10  ,-25  ,-1   ,-2   ,0    ,-28  ,-11  0
-1   ,0    ,26   ,1    ,1    ,3    ,20   ,-3   0
0    ,-5   ,-18  ,-1   ,-1   ,2    ,-1   ,-11  0
0    ,-5   ,-18  ,-1   ,-1   ,2    ,-1   ,-11  0
-1   ,2    ,0    ,-3   ,0    ,-2   ,0    ,-8   0
0    ,-2   ,-2   ,1    ,-3   ,-2   ,2    ,21   0
-1   ,-1   ,10   ,-3   ,-3   ,-2   ,-5   ,-10  0
0    ,-5   ,-4   ,-6   ,-2   ,-3   ,-6   ,10   0
0    ,-5   ,-4   ,-6   ,-2   ,-3   ,-6   ,10   0
-3   ,0    ,-9   ,0    ,-2   ,-2   ,-4   ,-16  0
0    ,-4   ,-4   ,1    ,0    ,7    ,11   ,11   0
3    ,2    ,5    ,-6   ,-1   ,1    ,2    ,-5   0
0    ,1    ,10   ,-2   ,-2   ,-3   ,-3   ,3    0
0    ,1    ,10   ,-2   ,-2   ,-3   ,-3   ,3    0
-1   ,-1   ,3    ,5    ,1    ,2    ,-6   ,-7   0
-2   ,-8   ,-33  ,4    ,1    ,1    ,4    ,-3   0
-1   ,1    ,19   ,-13  ,-4   ,-2   ,0    ,6    0
-1   ,5    ,1    ,-6   ,-2   ,-3   ,-7   ,5    0
-1   ,5    ,1    ,-6   ,-2   ,-3   ,-7   ,5    0
