-12,20,6,14,-5,4,-7,6,0
1,-1,-8,0,-1,-4,2,-1,0
10,-15,-5,-11,8,-4,1,-7,0
-1,1,1,-6,-5,-6,-1,-3,0
-8,21,9,19,-3,0,-2,5,0
2,0,-2,-4,-4,1,1,-3,0
7,-12,-9,-17,-3,-3,0,-3,0
-9,14,4,14,-7,2,-5,1,0
-2,1,0,3,3,8,2,4,0
7,-16,-6,-16,0,-6,2,-5,0
0,3,-2,-3,-5,-6,-3,-3,0
-5,12,8,23,-3,3,0,2,0
-5,2,-2,-6,-3,0,0,-1,0
13,-20,-11,-8,7,-2,5,-4,0
3,-1,-1,-5,1,-1,-1,-1,0
-7,10,6,16,-5,1,-3,0,0
-1,3,0,0,0,0,-2,3,0
9,-27,-11,-16,2,-8,5,-5,0
2,-1,1,-6,0,-5,-4,-2,0
-7,13,5,16,-5,0,0,3,0
-4,0,3,-6,-3,4,1,-1,0
11,-18,-11,-16,4,-6,6,-3,0
-2,5,1,4,6,0,-4,-2,0
-10,13,6,20,-5,0,-2,6,0
-1,-1,-4,-2,-1,3,1,1,0
14,-22,-16,-15,1,-4,8,-8,0
0,4,2,-5,-3,-4,-2,-2,0
-10,12,7,20,0,-1,-2,4,0
-2,-4,-6,1,-4,2,1,1,0
10,-20,-12,-12,1,-8,-1,-9,0
3,2,2,-8,4,1,-2,2,0
-10,12,5,20,-12,-1,-7,1,0
-1,1,-1,-3,-2,-4,-2,-4,0
3,-24,-13,-11,-1,-6,3,-10,0
-1,2,2,-2,-1,-1,-2,0,0
-10,16,7,17,-4,2,-14,4,0
-2,-3,3,-1,1,3,5,3,0
6,-21,-12,-10,3,-5,4,-8,0
3,3,1,-1,-1,-2,-7,-1,0
-13,20,10,20,-5,4,-1,3,0
-4,-5,-3,-10,-5,2,-2,-4,0
-2,-21,-11,-10,4,-2,2,-2,0
0,1,5,6,2,-2,-1,1,0
-11,19,10,16,-4,4,-7,2,0
2,-4,-2,-8,-2,-3,2,-2,0
6,-13,-9,-14,9,-4,3,-4,0
-6,-1,-3,0,-6,-1,-3,-1,0
-17,23,11,22,-6,3,-7,5,0
4,-6,-3,-3,-5,0,-2,-3,0
3,-16,-3,-14,0,-10,3,-4,0
1,1,-2,3,3,-1,0,-1,0
-8,19,8,18,-3,10,-4,4,0
2,-4,-3,-6,-2,-1,3,-2,0
7,-15,-13,-18,-3,-5,-1,-4,0
-2,1,-2,5,2,1,-3,-2,0
-8,17,11,16,1,8,-7,5,0
-1,-4,-5,-4,5,1,9,-5,0
8,-21,-12,-19,-6,-8,-10,-6,0
-5,5,6,4,-1,-1,-4,-4,0
-12,16,9,19,-1,2,-6,2,0
1,-6,-3,-7,-5,-4,4,-1,0
10,-20,-9,-19,-4,-10,3,-1,0
-2,5,-2,4,0,-2,-6,-1,0
-11,13,8,18,0,6,-5,0,0
1,-6,0,-5,0,-2,4,-2,0
7,-19,-10,-19,0,-7,0,-1,0
0,3,2,4,5,-1,-6,1,0
-8,17,7,13,-4,4,-6,4,0
-3,-3,0,-4,0,0,0,0,0
7,-18,-9,-19,1,-5,4,-6,0
1,5,6,8,5,5,0,3,0
-9,17,9,16,-1,4,-6,-1,0
-3,-11,-8,-4,-4,0,1,-2,0
11,-21,-15,-22,-2,-12,7,-7,0
-7,7,3,8,1,-2,-3,2,0
-11,14,7,13,-4,3,-6,0,0
6,-5,-2,-5,-4,1,-2,0,0
4,-17,-11,-15,3,-6,3,-5,0
-2,7,3,10,3,2,-4,0,0
-12,13,8,9,-6,4,-6,3,0
0,-3,-1,-4,-3,-2,1,0,0
9,-18,-9,-21,0,-5,2,-8,0
-3,4,6,8,2,-1,-1,3,0
-10,12,6,16,-3,7,-3,1,0
3,-7,-4,-7,0,-1,-2,-2,0
9,-24,-11,-21,0,-7,10,-5,0
-3,8,1,6,0,-3,-8,1,0
-11,13,7,15,-5,3,0,2,0
1,-8,-1,-3,1,0,2,-6,0
10,-20,-10,-17,4,-6,-4,-4,0
-5,5,3,8,1,4,3,0,0
-9,15,6,14,-5,2,-10,5,0
1,-8,-3,-10,-5,-3,2,-1,0
9,-15,-9,-17,-2,-7,0,-6,0
-5,11,8,8,1,1,-6,1,0
-9,13,7,15,3,2,-4,1,0
3,-6,-6,-7,-4,-2,4,-4,0
6,-16,-11,-16,1,-5,5,-2,0
-4,8,6,3,-2,1,-3,2,0
-8,14,3,13,0,6,-7,2,0
1,-6,-1,-4,1,1,2,0,0
8,-19,-12,-19,3,-6,1,-6,0
-6,7,2,7,1,3,-3,5,0
-9,15,8,13,-3,4,0,3,0
2,-9,-3,-5,0,-4,6,-3,0
8,-18,-11,-17,-1,-5,2,-3,0
-6,7,2,4,-2,-2,-5,1,0
-10,14,6,13,-3,3,-6,1,0
4,-8,-6,-8,0,-3,-2,-1,0
3,-21,-10,-15,-2,-6,1,-1,0
-4,8,2,4,0,0,-5,3,0
-8,12,8,13,-1,5,-5,4,0
-1,-9,-6,-11,-3,-6,2,-4,0
6,-23,-9,-18,5,-4,3,-10,0
-9,14,4,9,2,2,-7,2,0
-8,13,5,15,2,4,3,2,0
5,-11,-7,-10,0,1,2,-1,0
10,-16,-11,-24,-4,-8,6,-6,0
-4,12,6,10,-2,-3,-6,1,0
-7,10,8,11,-3,4,-4,3,0
4,-8,-6,-6,1,-1,2,-6,0
14,-21,-12,-14,-2,-5,3,-7,0
-5,12,6,11,-1,3,-6,1,0
-9,11,4,10,1,5,-3,4,0
0,-6,-6,-13,-4,0,1,-2,0
8,-22,-10,-21,4,-2,6,-5,0
-4,15,7,17,3,4,-1,5,0
-7,13,4,12,0,5,-2,3,0
3,-9,-4,-11,-8,-6,1,-6,0
9,-18,-9,-15,2,-8,4,-7,0
-7,10,9,11,3,1,-7,0,0
-6,10,4,13,-2,1,-2,1,0
1,-7,-4,-9,-3,0,-2,-3,0
11,-18,-10,-17,2,-2,1,-9,0
-6,13,6,13,-3,4,-2,3,0
-11,8,5,8,-6,1,-3,4,0
3,-10,-5,-8,0,-3,8,0,0
10,-21,-10,-18,5,-1,7,-7,0
-7,12,5,14,0,4,-6,2,0
-7,11,7,11,-5,0,-2,6,0
2,-9,-4,-7,-3,-1,1,-3,0
10,-15,-9,-15,4,-5,3,-6,0
-6,9,5,11,2,3,-3,1,0
-8,11,5,8,-5,3,-4,-2,0
3,-10,-6,-6,2,-2,5,-3,0
9,-17,-13,-12,3,-3,4,-3,0
-9,13,7,9,-2,0,-4,3,0
-7,12,3,8,-5,0,-1,0,0
2,-11,-6,-11,1,-3,-2,-6,0
8,-19,-10,-19,1,-3,4,-6,0
-5,14,8,13,1,0,-5,0,0
-10,8,5,7,-3,3,-1,2,0
3,-10,-5,-8,-3,-3,0,-5,0
8,-21,-7,-20,-1,-6,3,-3,0
-10,14,5,11,0,5,-2,3,0
-6,9,3,8,0,8,-4,4,0
3,-10,-7,-12,-1,-1,1,-5,0
8,-14,-10,-16,2,-4,5,-9,0
-8,14,4,12,1,2,-7,0,0
-7,3,2,12,-5,6,-4,-3,0
2,-7,-6,-10,-3,-4,6,-7,0
6,-18,-7,-15,1,-6,2,-6,0
-6,15,7,16,1,3,-3,6,0
-9,6,3,7,-1,1,-4,-1,0
5,-11,-4,-10,-3,-1,7,-7,0
6,-21,-8,-15,4,-2,3,-4,0
-7,13,8,11,-1,1,-7,4,0
-7,11,3,7,-4,2,-2,1,0
6,-10,-3,-6,4,0,3,-6,0
7,-14,-6,-14,0,-7,2,-4,0
-9,12,6,10,-2,4,-6,3,0
-8,7,7,7,-1,2,-1,2,0
4,-11,-6,-9,0,-3,-1,-2,0
6,-15,-7,-19,2,-5,4,-3,0
-9,17,7,10,-4,3,-6,1,0
-5,4,4,12,-7,2,-3,2,0
1,-12,-1,-7,-3,-2,4,-7,0
7,-15,-7,-7,10,0,5,-6,0
-9,14,9,15,1,-1,-5,3,0
-2,9,1,7,-4,-1,-2,3,0
5,-12,-10,-10,-6,-7,0,-1,0
5,-17,-8,-12,4,-3,6,-4,0
-6,16,6,12,1,5,-3,2,0
-6,6,2,5,-8,-2,-1,4,0
5,-10,-10,-15,-8,-6,-4,-4,0
10,-12,-5,-9,5,0,3,-3,0
-7,13,9,14,0,3,-8,7,0
-7,4,5,9,-2,0,1,-1,0
3,-10,-8,-7,-8,-6,3,-3,0
5,-14,-3,-11,3,-4,-1,-8,0
-4,13,6,11,-5,0,-5,1,0
-8,11,4,7,0,5,-1,1,0
8,-11,-6,-11,2,-1,0,-5,0
9,-12,-8,-10,1,-4,4,-4,0
-7,17,7,12,-5,4,-8,3,0
-7,8,6,8,0,3,-3,3,0
6,-12,-8,-12,0,-3,2,-3,0
7,-16,-10,-13,-4,-5,2,-3,0
-7,14,7,11,-4,1,-4,2,0
-5,12,7,6,-1,6,-12,0,0
6,-13,-4,-9,4,1,11,-3,0
4,-13,-8,-16,0,-7,-1,-6,0
-11,15,3,13,-4,2,-3,4,0
-5,8,7,5,-4,6,-2,0,0
4,-11,-4,-8,0,-4,-1,-3,0
6,-12,-5,-11,2,2,8,-3,0
-5,19,5,12,-4,5,-6,4,0
-6,7,3,2,-5,0,-7,3,0
4,-12,-8,-10,-1,-6,2,2,0
10,-13,-3,-13,10,-1,-1,-2,0
-6,15,8,13,-2,5,-4,2,0
-5,3,1,1,0,5,-3,0,0
7,-14,-10,-9,-2,-7,3,-3,0
5,-15,-3,-12,1,1,3,-4,0
-6,11,4,11,-2,0,-6,6,0
-4,4,1,4,-7,0,-2,3,0
7,-11,-8,-7,0,-4,4,-1,0
5,-15,-7,-10,3,-8,3,-1,0
-6,16,8,19,1,5,-6,4,0
-4,8,3,2,-7,3,-1,-1,0
3,-11,-3,-11,5,-4,5,-1,0
9,-10,-9,-14,2,1,0,-2,0
-8,16,8,16,-2,2,-3,4,0
-4,5,6,5,-3,-1,-1,0,0
9,-12,-7,-12,4,-1,5,0,0
7,-10,-7,-9,0,-7,0,-1,0
-10,16,5,15,-2,4,-9,6,0
-7,5,4,3,2,0,0,-1,0
