-3,-2,11,24,14,-7,-19,2,3
-6,-6,7,5,5,14,24,2,3
2,2,-3,6,30,4,-6,-1,3
2,-6,13,-12,-45,-13,11,5,3
3,3,-5,2,5,5,1,0,3
-2,2,18,11,-4,-12,-19,-4,3
-3,-5,-12,-3,5,3,10,-2,3
-2,-2,-11,-6,9,3,0,2,3
-1,-2,-3,-29,-22,-7,2,-1,3
-1,0,-13,5,-10,-2,-5,-3,3
-1,8,6,0,-4,-2,4,-1,3
0,5,0,-4,7,-4,-8,-4,3
-3,-5,-3,-3,-31,-15,-18,-6,3
1,-2,-11,-20,2,5,5,3,3
-3,-4,9,-4,-9,-1,3,1,3
-1,-2,-7,-5,-11,-7,-1,-3,3
1,1,11,20,34,16,7,1,3
-2,0,11,9,10,-4,-2,-4,3
0,-1,-8,-23,-13,2,14,9,3
-7,-9,13,31,13,5,-16,-7,3
-3,-2,-6,2,6,-9,0,-6,3
1,-2,-10,-10,-8,6,13,8,3
3,3,-6,12,15,9,7,3,3
-1,-2,-9,-28,-15,-6,4,1,3
-1,1,2,-7,0,-10,-26,-7,3
-5,3,2,22,-2,-2,-13,-8,3
-1,-3,-3,11,1,-16,-29,-4,3
2,-5,-10,-17,-17,-7,18,5,3
6,4,4,13,29,33,18,7,3
-4,-6,-2,-10,-4,-2,13,1,3
-2,1,-2,-9,0,3,-5,-3,3
-4,0,6,16,1,-11,-17,-9,3
-5,-9,-7,1,-6,-11,-5,-3,3
2,0,-3,0,9,8,-2,0,3
-1,1,6,2,-4,-5,-5,-2,3
3,-1,-5,0,-1,13,22,7,3
-3,-2,2,4,-2,-9,-5,-2,3
-1,-2,-10,-8,7,-1,-23,-5,3
0,0,7,4,-4,0,16,2,3
5,9,-10,-11,5,1,-3,4,3
1,4,7,-4,-2,2,2,3,0
-2,-2,-7,3,3,-6,-12,-7,0
-1,-1,2,-3,0,-1,1,-3,0
-2,2,-7,8,12,4,2,0,0
4,10,15,29,6,-4,-12,0,0
-1,-4,-5,-24,-22,-20,-20,-6,0
2,-1,-3,-1,17,11,5,6,0
-3,-1,6,-6,-6,1,29,1,0
0,-1,1,9,14,15,5,4,0
2,3,4,10,-1,-2,15,4,0
1,-1,-11,-13,5,7,0,-2,0
-1,-7,10,5,-16,-9,-11,-2,0
-2,1,-6,-5,3,-2,-3,-3,0
-3,-4,4,-4,-2,-3,-8,-4,0
-3,0,4,2,-16,-13,-17,-4,0
2,4,9,5,33,17,1,1,0
1,-2,-1,-1,-37,-7,13,1,0
-8,-5,-7,10,14,9,4,-3,0
1,-1,-3,2,-1,5,20,6,0
0,-1,-8,-26,-5,9,-1,2,0
-2,-1,2,-10,-17,-22,-23,-6,0
5,3,-9,-8,7,7,1,3,0
-1,-2,12,14,-5,-5,3,-2,0
-3,-2,1,7,8,11,-3,-3,0
-5,-5,-15,-28,10,3,-2,-8,0
-1,2,13,31,-9,-12,-28,-5,0
-3,-4,-1,0,0,-5,-8,-4,0
5,4,-6,-12,-6,8,30,13,0
-3,-5,-4,12,13,5,5,1,0
1,-1,-10,-30,-12,1,19,1,0
-3,-2,11,3,-11,-1,7,0,0
-6,-4,-3,-1,-3,-23,-33,-10,0
1,0,-10,-4,3,9,13,4,0
2,1,2,6,7,-1,-3,2,0
2,6,-4,-1,2,-3,-9,-4,0
-1,-7,-1,6,2,3,6,-1,0
-2,3,5,-1,1,-5,-6,-2,0
0,-5,-9,-6,-11,-1,4,0,0
1,3,-5,-13,-10,-6,-6,-2,0
1,-3,4,-1,-6,0,-3,-1,0
0,-1,4,11,3,0,-6,-1,0
-6,-6,10,3,2,3,10,0,0
0,0,1,5,5,-3,-11,-3,0
0,-4,-9,-14,-14,-9,6,-2,0
2,-2,-3,-4,4,6,9,6,0
0,2,18,14,7,5,6,-1,0
-3,-4,-1,10,2,-3,-5,-4,0
-7,-5,4,-2,-6,4,-5,-3,0
0,5,-2,-9,-11,-16,-9,-7,0
2,0,-3,-14,-7,-2,4,2,0
-3,-5,-3,1,0,1,4,-1,0
-2,-4,-6,9,19,5,0,0,0
-1,-3,4,-2,-21,-4,11,1,0
-1,-1,-1,-2,7,4,2,2,0
1,0,-5,-17,-5,-3,-8,-2,0
1,2,-2,15,0,-8,-17,-3,0
0,-2,1,-1,4,4,3,-1,0
0,2,13,10,-2,-6,-2,0,0
3,0,3,-6,5,13,15,6,0
1,4,-6,-3,1,5,1,-1,0
-1,-1,-4,-2,1,-3,-8,-3,0
-2,-3,-9,-8,-9,-6,-7,-4,0
-1,-2,-5,-8,-4,-2,-2,-2,0
0,-3,5,3,5,-1,0,-1,0
0,0,0,8,-3,3,-5,-2,0
0,1,-3,-3,5,-2,4,-1,0
-1,0,-3,-2,-1,1,0,1,0
-1,0,-2,-4,-4,-5,0,-2,0
1,-4,-1,-5,-2,-5,-8,-2,0
-1,-1,-4,-1,0,4,5,1,0
-3,-2,-1,-8,-2,3,1,0,0
-2,1,6,14,-3,-1,-5,-1,0
1,-1,0,2,3,-1,-5,1,0
-2,0,-2,-7,1,0,3,0,0
-2,-5,-4,2,-8,-3,-4,-2,0
0,1,3,2,6,1,0,-1,0
0,-1,-3,-1,2,1,2,1,0
1,-1,-3,-1,0,2,3,-2,0
-1,-5,-5,-5,-7,-6,-4,-2,0
-1,0,1,-5,-4,0,-1,-1,0
-1,5,5,6,4,1,1,0,0
1,-4,-4,-3,0,-1,-1,-1,0
0,-3,-7,3,1,3,0,0,0
-1,4,3,-4,-6,-2,-2,-3,0
0,-3,0,-1,2,-1,-2,-1,0
-3,-11,-9,0,0,0,2,1,0
0,6,2,0,1,-1,2,-1,0
-2,-9,-4,-4,0,-1,-1,0,0
0,8,8,0,-2,-4,-3,-3,0
0,8,-3,0,0,1,-2,0,0
-1,-5,-4,2,1,-3,-3,-1,0
4,18,15,1,-2,-1,-2,2,0
-1,-6,-12,-2,1,-2,-5,-1,0
-1,-6,0,-1,2,2,1,1,0
-1,-1,0,1,-8,-2,-2,-2,0
-1,-5,-5,-3,-2,-1,1,-1,0
-2,-8,-8,-5,-4,-2,-1,-2,0
-1,-2,3,-12,1,-2,-1,0,0
0,-1,-2,10,2,1,0,-1,0
0,8,9,3,1,4,4,-1,0
-2,-8,-7,1,-2,0,-1,-2,0
-2,-1,1,-4,-4,-35,1,0,0
-2,1,-1,-1,0,-24,1,-1,0
3,-2,-8,-4,-3,-6,-1,1,0
-2,2,5,-1,0,10,-4,0,0
1,7,8,4,-4,25,0,-1,0
0,-2,-9,-5,1,19,-3,-1,0
-3,-2,-5,1,-2,7,-2,-1,0
2,3,8,-2,-3,5,1,-3,0
0,0,-11,0,-2,4,0,2,0
0,3,19,4,2,0,1,0,0
-2,-7,-9,-4,0,-2,-3,-3,0
-1,-3,-1,-4,-2,-9,-1,-1,0
0,13,6,5,-1,-7,-2,-1,0
-1,-2,-5,-4,0,-5,-1,0,0
-3,-4,-4,-3,0,-3,-2,0,0
-2,1,2,5,1,-3,0,-1,0
-4,-7,-6,-3,-1,0,-2,-3,0
1,0,2,0,-1,4,2,1,0
0,-5,-4,-2,-1,0,1,0,0
0,1,1,3,-1,1,1,1,0
2,0,-8,-9,0,4,0,0,0
-1,3,16,5,-2,-3,-5,-2,0
-2,-6,-2,4,-2,-4,-1,-2,0
0,-5,-13,-3,-1,-4,-2,-1,0
-2,-3,11,4,-1,0,0,0,0
1,7,-7,-6,0,2,0,-1,0
2,-9,-9,-7,1,0,2,-1,0
0,0,5,1,-3,1,0,0,0
0,-1,0,1,-1,2,-2,1,0
-1,-1,3,1,1,-3,-4,0,0
-1,5,8,-1,-1,-1,0,0,0
-2,-2,-4,-1,1,-3,-1,1,0
1,0,-3,4,1,0,-1,1,0
-2,-16,2,-3,0,2,0,0,0
0,8,0,-2,-1,-2,-2,-1,0
-2,0,5,-2,-1,-2,-1,-1,0
0,0,-1,1,-2,0,1,-1,0
0,-1,-5,-3,0,2,0,1,0
0,-5,-1,1,1,0,0,0,0
0,-3,-3,-1,1,0,0,0,0
0,0,5,2,-1,-2,-1,-2,0
-2,-7,-10,-1,-2,-1,0,-1,0
-1,6,1,-4,-5,-2,-2,-2,0
2,8,12,7,2,-1,1,1,0
0,-4,-9,1,0,-1,1,-1,0
-3,-2,1,-2,-2,-1,1,-1,0
-2,2,-1,-1,0,-2,-1,0,0
0,0,-7,0,3,-1,-2,-1,0
-1,-3,-2,-3,-6,0,0,-1,0
2,6,5,6,5,1,1,1,0
1,-3,1,-1,-2,0,-2,0,0
-2,3,-3,-3,-3,-2,-4,-1,0
-1,-5,2,0,0,-2,0,-2,0
-1,-1,-3,-6,-5,-3,-4,1,0
-3,-2,-2,3,1,1,0,0,0
-1,-4,-3,-2,-1,0,0,-1,0
1,-9,-5,3,2,1,0,0,0
-1,14,11,2,-1,-1,-2,-3,0
-1,-4,-1,-1,-1,0,-2,-1,0
-1,-3,-2,-4,-4,-2,-2,-1,0
0,2,2,-2,1,1,-1,-1,0
-1,-6,-9,-8,-7,-2,0,-2,0
-1,-7,-1,1,-3,-1,0,-1,0
0,1,-2,0,-1,0,1,-1,0
-1,3,5,-1,0,-2,-2,0,0
-2,-2,-2,1,2,1,-1,0,0
-2,0,-2,-2,-2,-1,-2,-1,0
-1,-4,-5,-2,0,0,0,0,0
-1,2,1,3,0,-2,0,0,0
0,-2,-1,-1,0,0,1,0,0
1,6,5,3,0,0,-2,2,0
-1,-1,5,3,0,-1,-1,0,0
0,0,-1,-1,-2,-2,0,-2,0
-6,-10,-11,-1,-1,-1,-1,-2,0
2,8,9,-5,-2,-2,-1,-1,0
-2,2,-1,2,-2,-2,-2,0,0
-1,4,1,-1,0,1,0,0,0
1,-2,-5,-1,-1,0,0,0,0
-4,-6,1,1,0,0,-1,-2,0
-1,-1,1,-1,-4,0,-1,0,0
1,4,-5,-2,-1,-2,-2,-1,0
0,-6,3,-4,-2,-2,-2,0,0
-3,-7,-9,0,2,0,0,0,0
0,-1,0,-3,-4,-2,-1,0,0
-2,-3,-2,-1,-3,-1,-1,-1,0
