-4,-7,-1,7,-2,1,-2,-3,0
-2,-2,-2,3,0,-1,-1,0,0
-1,-2,-11,8,2,-5,1,-2,0
1,0,17,7,0,2,1,0,0
2,1,-4,-14,0,1,-1,0,0
-3,-1,-4,-1,-1,5,2,-2,0
-3,-6,11,0,-7,-8,-4,-2,0
-1,-1,2,0,2,-1,-3,-1,0
-2,-2,1,4,1,0,-1,0,0
0,-3,-2,-9,-3,-3,-2,-1,0
2,2,3,-5,4,4,3,0,0
-1,-1,-12,4,-5,-3,-3,1,0
0,-3,-18,-3,2,5,3,3,0
-3,-6,-17,11,-3,-3,0,-1,0
0,3,-2,0,0,1,1,1,0
3,1,9,-1,1,2,0,0,0
1,2,5,0,-2,-2,-1,-1,0
2,3,-14,-7,-2,1,0,1,0
-2,-4,-7,-20,-4,-2,-3,-2,0
-1,3,9,6,0,2,-1,0,0
0,-2,-10,-11,-2,-1,0,-1,0
2,4,28,3,1,1,1,1,0
0,-4,-22,-2,-3,-1,0,-1,0
0,-1,-12,17,1,1,-1,0,0
-3,-1,17,11,1,3,-2,-1,0
0,3,12,-2,1,-3,2,1,0
1,0,9,7,0,-8,-6,-1,0
0,0,3,-10,1,3,2,2,0
1,1,-8,4,0,-1,-3,0,0
-5,-3,3,-7,-3,0,0,-3,0
0,5,-4,-3,0,3,3,1,0
0,-2,12,2,-1,-5,-2,-2,0
0,0,11,-4,0,-2,-1,-3,0
0,4,2,5,3,0,-1,-1,0
-1,-1,-14,-4,-2,1,1,-2,0
-2,-2,20,9,-1,-1,-1,-2,0
-2,-5,-22,-10,-5,-1,0,0,0
-1,-3,-4,4,-5,-2,0,0,0
-2,2,4,3,9,1,-1,-2,0
0,0,-5,-3,2,3,0,2,0
-3,-5,10,-20,-1,-3,-3,-1,0
-2,-2,11,2,0,-4,-1,-1,0
0,-1,7,14,-7,0,-2,1,0
-1,-1,-8,-14,-3,1,3,0,0
-2,1,1,2,2,-3,-5,-1,0
0,-1,-2,-5,-1,1,0,-2,0
-2,3,22,10,4,2,3,0,0
-1,0,6,1,-2,1,-2,-2,0
0,5,23,4,-1,0,3,0,0
-2,-6,-21,-10,-1,-7,-4,-3,0
-1,-1,-9,0,-1,1,-1,0,0
1,1,-12,0,0,0,-1,-1,0
-2,2,7,1,-2,1,0,-1,0
0,2,0,-8,2,1,1,0,0
0,-1,3,11,-1,-4,-1,-1,0
0,-1,-7,-11,0,-2,-2,-2,0
0,2,14,11,-3,-3,-1,0,0
-5,-8,-22,-8,-5,-2,-1,-1,0
-1,-2,4,-5,-2,-1,0,1,0
1,2,1,-1,-1,1,-2,0,0
-1,-1,-11,4,0,0,0,-1,0
0,2,5,-9,1,0,0,-3,0
-2,-2,-13,-5,-4,2,3,0,0
-1,-3,18,12,-5,-7,-5,-1,0
-2,-2,-38,-7,1,0,-1,-1,0
-1,-1,-7,-5,0,-1,-1,1,0
-2,-1,15,7,-1,-2,-4,-2,0
-2,0,-1,-7,2,2,2,0,0
0,1,-1,-6,-1,0,0,1,0
-3,-2,18,14,-4,-1,-3,-4,0
0,-3,-8,-9,0,2,0,-3,0
-1,-2,9,4,0,-5,-2,-1,0
0,0,4,1,-2,-1,-2,1,0
2,1,10,0,1,4,0,1,0
-1,-1,14,3,-7,-3,0,-2,0
-4,-5,-42,-20,0,-2,-2,-1,0
-3,-2,10,11,2,-3,-1,-3,0
0,2,-4,3,1,-1,0,0,0
-4,-4,-11,-27,-9,-4,-2,-2,0
1,2,-3,-3,-2,-1,-2,-1,0
-1,-2,2,2,0,-3,-3,-3,0
-1,-2,1,-4,-2,-2,-2,-1,0
0,-1,-2,-5,3,2,-1,-1,0
-1,-2,-5,13,-2,-4,-2,-3,0
-1,-2,-4,-5,0,-3,0,0,0
-2,-1,2,3,-4,-1,-1,-2,0
-2,-1,-1,-1,2,-1,1,-1,0
1,0,3,2,2,1,-2,-1,0
0,0,4,-5,-1,0,0,-2,0
1,1,19,2,0,-2,1,1,0
-4,-6,-23,-9,-2,-2,-1,-2,0
-1,2,3,8,-2,3,1,0,0
-2,-3,-11,-1,-2,-3,-1,-2,0
-2,-1,-3,-12,1,-2,0,0,0
4,4,7,17,3,2,0,2,0
-2,-7,3,-1,-6,-3,-2,-2,0
-1,-3,-12,-7,1,-1,-1,-1,0
-2,-2,-1,2,0,-1,-2,-1,0
1,-1,1,2,5,0,0,0,0
1,0,11,8,6,3,0,2,0
0,0,-3,-11,-5,-2,0,-1,0
-1,-5,4,7,-2,-6,-4,-4,0
-2,-5,-16,-11,-2,-1,1,-1,0
2,2,0,8,-6,-3,-2,-2,0
-2,-2,8,-9,-7,-2,-3,-2,0
-3,-2,-31,1,7,1,2,0,0
1,1,5,9,-3,-1,-3,0,0
-1,1,-8,-18,-1,2,1,1,0
0,0,-13,-9,0,1,2,1,0
-3,0,3,3,-6,-2,-2,-3,0
-2,1,9,5,3,-1,-2,-3,0
-2,-4,-13,-7,-2,1,-1,0,0
0,-1,3,0,-3,0,-2,-1,0
-1,-2,2,-3,-1,-1,-1,-1,0
0,0,2,1,4,-2,0,0,0
-1,-1,8,-2,-6,-5,-4,-2,0
-1,-1,-6,1,-1,3,-1,-1,0
0,-1,-1,2,8,-1,-2,-2,0
2,0,14,3,-1,3,1,1,0
-2,-3,-23,-9,-5,-2,0,-2,0
0,-2,9,-1,1,-5,0,-1,0
-1,-2,2,-4,-6,-1,-2,0,0
-3,-3,-4,-2,-2,-3,0,-2,0
0,-1,1,-4,3,-2,-1,-1,0
0,-2,5,4,0,2,0,1,0
0,2,-3,-6,-5,0,-2,-1,0
-1,-3,-5,-1,3,-1,-3,1,0
-1,1,17,6,0,-2,-1,-1,0
