8,-6,0,-3,1,-4,4,4,0
-7,5,-4,8,-2,3,-3,-3,0
-5,2,2,-2,4,4,-3,-3,0
1,-2,-1,-3,-1,-1,-3,-1,0
5,-2,1,-3,-6,-7,1,-1,0
-1,4,2,13,10,3,0,-1,0
-4,0,-3,-6,-5,0,-6,0,0
-4,-4,-11,-14,-9,-4,-4,-2,0
9,-6,12,11,11,3,7,4,0
0,0,-1,-4,11,11,3,2,0
-13,7,-4,2,-15,-14,-7,-9,0
1,-2,5,2,3,-4,0,-2,0
4,-5,-2,-5,-3,-4,-1,1,0
0,2,3,1,2,-2,-3,2,0
1,0,3,2,7,12,3,2,0
1,-3,0,-4,-1,-2,2,1,0
3,-2,-1,-2,1,-4,0,1,0
-4,2,-4,1,-7,-3,-4,-4,0
-2,1,-2,-3,-3,3,0,-1,0
0,-4,-1,2,-3,0,1,-3,0
2,-3,0,-2,2,-1,0,0,0
-3,0,-5,-4,-11,-5,-2,-3,0
-3,-2,-3,-2,0,1,-3,-2,0
2,3,3,3,6,3,4,2,0
-9,2,-2,1,-2,3,-7,-3,0
2,0,3,-4,1,3,3,0,0
6,-6,2,-5,-2,-3,2,-2,0
-2,1,-3,2,0,-3,-2,-1,0
-6,3,0,1,1,2,-6,-3,0
-1,0,1,1,2,1,2,2,0
7,-6,1,-1,-1,-4,3,4,0
-2,-2,-5,3,-3,-1,0,-2,0
-7,3,-2,-2,-3,0,-2,-1,0
-1,-1,-1,0,-1,-4,-4,-3,0
5,-3,4,-4,1,-6,2,3,0
2,2,-2,0,-3,-2,-2,1,0
-6,2,-5,-2,-1,2,-2,-2,0
-1,-3,2,-1,-1,0,1,-2,0
2,-4,0,-4,0,-2,2,-2,0
1,0,-1,4,-1,-4,-3,0,0
-2,4,0,1,2,6,0,0,0
-1,-4,-2,-5,-1,1,1,-1,0
2,-3,-2,-2,-2,-4,2,-1,0
-4,0,-3,1,-4,0,-5,-3,0
-4,1,-2,2,0,0,1,-1,0
2,0,0,1,3,4,-1,0,0
2,-5,-1,0,-1,-4,-2,1,0
-2,1,-2,-2,1,0,0,-1,0
-1,-1,1,-1,-4,-4,-3,-1,0
0,-1,-2,-1,-2,0,1,0,0
-1,1,1,-1,4,4,5,-1,0
-1,3,-1,0,-2,1,-2,1,0
-1,-2,-1,0,0,-2,1,-2,0
-2,0,-1,-1,-4,-4,-6,-2,0
4,1,-3,-1,-1,-2,-2,0,0
0,0,-1,-1,0,-2,1,2,0
1,0,1,-3,1,4,0,-1,0
-2,-2,-2,-2,0,3,2,0,0
2,-1,3,-2,1,-2,2,0,0
-2,0,-2,-2,-4,-1,-3,-2,0
-1,0,-1,0,-5,-7,-6,-2,0
0,-1,0,-2,1,-3,-2,-4,0
0,1,-2,-2,1,-1,1,3,0
0,-2,-2,3,-1,5,3,-1,0
1,-2,0,-1,1,0,-3,0,0
-1,-2,-1,-4,1,-2,-3,-2,0
0,1,-1,0,1,3,1,0,0
-4,0,0,0,-2,-2,-2,-1,0
-1,2,1,2,1,1,-1,-2,0
0,-2,-2,-1,0,-1,-1,1,0
-1,-3,0,-2,1,4,4,2,0
-2,1,1,2,1,0,2,-2,0
0,-1,-3,-2,-3,-2,1,-2,0
-1,1,-1,1,4,-6,-2,-2,0
-1,-1,2,1,-2,-2,-4,-3,0
-3,0,-4,0,0,0,-1,0,0
-2,-2,-1,-4,0,0,0,0,0
1,-1,1,0,-2,-2,-1,-2,0
2,-2,0,1,-2,-2,-2,-2,0
1,2,0,0,1,2,2,0,0
-1,-1,-1,-1,0,-1,1,-1,0
-1,-1,-2,-2,-6,-3,-1,1,0
-1,-1,-5,0,2,4,1,-1,0
-2,0,3,-1,1,1,3,2,0
0,-2,-1,1,4,-1,-2,-1,0
-1,-2,0,-1,-4,-4,-2,-2,0
0,-2,-1,2,-4,-5,-2,-1,0
-1,-3,-3,0,3,0,-3,-1,0
0,3,-2,-1,-3,3,2,0,0
-1,1,3,0,0,1,-1,1,0
1,-1,-1,-6,-1,-1,-1,0,0
-4,0,-1,1,-6,-6,-5,-4,0
0,-1,2,5,6,4,3,1,0
-2,0,-4,0,-1,-2,-1,0,0
-1,2,1,0,-1,-2,-1,1,0
0,0,0,-1,-1,1,1,0,0
2,-3,-1,-2,-5,-2,-2,-3,0
1,2,1,2,3,2,3,1,0
-3,-3,-3,-2,4,1,2,0,0
-3,1,0,0,-4,-5,-5,-3,0
0,-4,0,-2,2,-1,-2,-1,0
2,-2,-4,-7,-5,1,0,0,0
0,0,2,5,-5,-3,-4,-1,0
-1,-1,-1,-1,2,1,-3,-1,0
-3,5,1,3,0,-1,-1,0,0
1,-2,-1,-2,3,3,2,0,0
