0    ,-5   ,14   ,-51  ,-2   ,-10  ,-9   ,-3   0
1    ,-1   ,6    ,25   ,2    ,-13  ,-9   ,-3   0
2    ,-2   ,4    ,-10  ,-1   ,-11  ,-9   ,-3   0
0    ,1    ,-2   ,5    ,0    ,-7   ,-4   ,1    0
0    ,1    ,-2   ,5    ,0    ,-7   ,-4   ,1    0
-3   ,-2   ,-7   ,-2   ,-2   ,-4   ,-5   ,-1   0
-1   ,6    ,-2   ,-8   ,-3   ,-11  ,-15  ,-3   0
-2   ,8    ,-1   ,1    ,1    ,4    ,-7   ,3    0
-2   ,3    ,5    ,-3   ,-1   ,-23  ,-14  ,-6   0
4    ,5    ,3    ,12   ,6    ,41   ,-6   ,10   0
-3   ,-4   ,-3   ,-4   ,3    ,37   ,61   ,-6   0
-3   ,-4   ,-3   ,-4   ,3    ,37   ,61   ,-6   0
-1   ,-1   ,-1   ,6    ,0    ,10   ,11   ,3    0
1    ,5    ,1    ,-8   ,-2   ,0    ,-17  ,-1   0
-2   ,-1   ,-3   ,5    ,-6   ,-20  ,-7   ,-6   0
-2   ,-5   ,-1   ,1    ,0    ,-15  ,-35  ,0    0
-2   ,-5   ,-1   ,1    ,0    ,-15  ,-35  ,0    0
4    ,2    ,4    ,-4   ,-9   ,-91  ,-37  ,-7   0
-7   ,7    ,11   ,2    ,6    ,69   ,51   ,-1   0
4    ,-17  ,-29  ,0    ,-5   ,43   ,34   ,-8   0
-8   ,-11  ,-10  ,-8   ,0    ,21   ,-15  ,-1   0
-8   ,-11  ,-10  ,-8   ,0    ,21   ,-15  ,-1   0
-8   ,-11  ,-10  ,-8   ,0    ,21   ,-15  ,-1   0
-7   ,-4   ,1    ,0    ,0    ,14   ,3    ,-7   0
2    ,7    ,3    ,-4   ,-5   ,-51  ,-40  ,-3   0
-1   ,6    ,5    ,10   ,-1   ,-32  ,-15  ,0    0
1    ,-5   ,-3   ,-5   ,-4   ,0    ,13   ,1    0
1    ,-5   ,-3   ,-5   ,-4   ,0    ,13   ,1    0
-1   ,8    ,34   ,1    ,-3   ,-3   ,-18  ,-4   0
-4   ,-25  ,-79  ,-5   ,-2   ,-7   ,10   ,1    0
-4   ,-25  ,-79  ,-5   ,-2   ,-7   ,10   ,1    0
